denom,odd_steps,even_steps,min_numer,natural_denom,defect,altitude,neg_share,pos_share,is_reduced,reduction_ratio
227,26,66,5,73786973752972378135,2.8096914244572995,0.19353112594281147,100.0,100.0,True,325052747810451005
229,3,8,23,229,3.3496042078727974,0.23349094351767924,12.872149122807016,11.260438596491227,False,1
229,3,8,37,229,3.3496042078727974,0.2783998255908804,14.378377192982455,20.498640350877192,False,1
229,3,8,29,229,3.3496042078727974,0.2547096121561364,27.918640350877194,24.202850877192983,False,1
229,6,16,7,64807,3.3496042078727974,0.14777228859427985,27.77872807017544,24.5615350877193,True,283
229,3,8,53,229,3.3496042078727974,0.2939834412451001,2.7011842105263155,8.142149122807018,False,1
229,3,8,19,229,3.3496042078727974,0.20905808526802125,1.8849561403508772,8.362631578947369,False,1
229,3,8,31,229,3.3496042078727974,0.2635627009086664,6.907368421052632,1.4832456140350878,False,1
229,3,8,47,229,3.3496042078727974,0.2781990006588417,5.55859649122807,1.4885087719298247,False,1
233,48,107,5,162259276749446920314705500424767,1.6886307552770052,0.31949767142838825,83.04474137931035,62.98159482758621,True,696391745705780773882856224999
233,8,13,919,1631,0.08442165081588149,11.714358250433186,16.955258620689655,19.35655172413793,True,7
233,16,26,1015,24062143,0.08442165081588149,11.750859287377972,0.0,4.916422413793104,True,103271
233,8,13,1111,1631,0.08442165081588149,11.774487607226266,0.0,3.3184913793103448,True,7
233,16,26,727,24062143,0.08442165081588149,11.69290780637752,0.0,1.0120689655172412,True,103271
233,8,13,1663,1631,0.08442165081588149,11.822416240112195,0.0,0.6438793103448276,True,7
233,8,13,1175,1631,0.08442165081588149,11.755372627352598,0.0,0.8950431034482759,True,7
233,8,13,1367,1631,0.08442165081588149,11.789701224521446,0.0,0.8702155172413792,True,7
233,16,26,647,24062143,0.08442165081588149,11.685462292228024,0.0,1.055043103448276,True,103271
233,8,13,1159,1631,0.08442165081588149,11.785905889281215,0.0,0.4990948275862069,True,7
233,8,13,1655,1631,0.08442165081588149,11.809856756734561,0.0,0.5147844827586207,True,7
233,8,13,1555,1631,0.08442165081588149,11.81600256064352,0.0,1.098103448275862,True,7
233,8,13,1439,1631,0.08442165081588149,11.811774671840872,0.0,0.614353448275862,True,7
233,8,13,983,1631,0.08442165081588149,11.742039212096115,0.0,0.29849137931034486,True,7
233,8,13,1651,1631,0.08442165081588149,11.82318645485792,0.0,0.3407327586206897,True,7
233,8,13,1079,1631,0.08442165081588149,11.771365018370606,0.0,0.3506034482758621,True,7
233,8,13,1223,1631,0.08442165081588149,11.79696209735667,0.0,0.4073706896551724,True,7
233,8,13,1535,1631,0.08442165081588149,11.819568387179833,0.0,0.3297844827586207,True,7
233,8,13,1907,1631,0.08442165081588149,11.83623090629572,0.0,0.4973706896551724,True,7
235,11,25,17,33377285,1.8323577776177897,0.40675198997175827,50.0,50.0,True,142031
235,11,25,11,33377285,1.8323577776177897,0.3304023722305831,34.70576086956522,31.482554347826085,True,142031
235,11,25,19,33377285,1.8323577776177897,0.35935098968499546,15.294239130434784,18.517445652173915,True,142031
239,26,58,1,288227834285883415,1.6938418400185054,0.09481807854073772,45.48819327731092,29.64588235294118,True,1205974202032985
239,13,29,13,535276589,1.6938418400185054,0.37203483598033693,41.605924369747896,40.56235294117647,True,2239651
239,18,31,113,1760063159,0.29944237734121026,3.0683586272882755,4.511806722689076,20.35411764705882,True,7364281
239,13,29,19,535276589,1.6938418400185054,0.42029569727894067,8.394075630252102,9.43764705882353,True,2239651
241,30,54,59,17808507377387335,0.4822022531844965,1.740951840298685,50.0,50.0,True,73894221482935
241,40,80,7,1208913661949170117777375,1.0,0.5781377372170954,50.0,50.0,True,5016239261199876007375
245,66,114,43,20738284279756677901760064675076855,0.31101311953924293,2.5003442393101016,100.0,92.67797619047619,True,84646058284721134292898223163579
245,22,38,167,243496847335,0.31101311953924293,3.050199956630787,0.0,7.32202380952381,True,993864683
247,36,72,1,4722216388234348214575,1.0,0.13419023437195957,33.33333333333333,33.33333333333333,True,19118284972608697225
247,2,8,7,247,13.0,0.05131852500273554,27.359444444444442,25.35351851851852,False,1
247,16,28,145,225388735,0.363585661014858,2.5894708568158835,28.663425925925928,32.09601851851852,True,912505
247,2,8,5,247,13.0,0.038997380328649675,5.973888888888889,0.6658333333333333,False,1
247,2,8,11,247,13.0,0.06776975884527373,4.669907407407408,1.237314814814815,False,1
247,16,28,337,225388735,0.363585661014858,2.707166730999592,0.0,7.313981481481481,True,912505
251,40,74,91,18877308266019523925983,0.6050018504433212,1.512639491465393,100.0,97.274,True,75208399466213242733
251,50,80,1445,491027831922776585935927,0.03143313302079642,31.602420991463244,0.0,2.726,True,1956286182959269266677
253,89,162,13,5846003640002422310243930700399305586381283491421,0.5313619993172338,1.2135772530516957,44.92990909090909,48.49531818181818,True,23106733754950285811240832807902393622060409057
253,19,42,17,4396884249637,1.62844094913088,0.4173879126035788,50.0,50.0,True,17378989129
253,1,8,1,253,253.0,0.003952569169960474,5.070090909090909,1.5046818181818182,False,1
257,16,43,1,8796049975487,3.441961327797017,0.052855022554544745,100.0,96.07124999999999,True,34225875391
257,16,27,367,91171007,0.22098066389850857,4.46034988486512,0.0,2.10734375,True,354751
257,16,27,635,91171007,0.22098066389850857,4.4929981696687795,0.0,1.82140625,True,354751
259,18,36,67,68332056247,1.0,0.8911505306541279,24.48175925925926,18.266666666666666,True,263830333
259,6,12,107,3367,1.0,0.9352555122091273,30.094212962962963,28.086712962962963,True,13
259,6,12,121,3367,1.0,0.9521381610340068,11.711296296296297,4.547962962962963,True,13
259,12,24,59,16245775,1.0,0.8436343751041722,21.622037037037035,28.785370370370373,True,62725
259,12,24,29,16245775,1.0,0.7499362757468054,8.851574074074074,11.287037037037036,True,62725
259,6,12,113,3367,1.0,0.9598519358800204,3.2391203703703706,5.24662037037037,True,13
259,6,12,85,3367,1.0,0.9258637877776484,0.0,3.7796296296296292,True,13
263,21,40,17,1089051274573,0.7444709698144192,0.8339882723824783,42.14851145038168,42.7918320610687,True,4140879371
263,47,102,7,5070602374324103247029309533717,1.5008976737539337,0.44384191880442464,50.0,50.0,True,19279856936593548467792051459
263,21,40,37,1089051274573,0.7444709698144192,1.0765754687873763,7.851488549618321,7.2081679389312985,True,4140879371
265,24,44,67,17309756507935,0.5635948725613571,1.5962033633954047,24.575673076923078,23.055576923076924,True,65319835879
265,34,58,49,271553194452045175,0.26228393393110006,2.8839049377879697,25.424326923076922,26.94442307692308,True,1024729035668095
265,14,30,47,1068958855,1.416358054695249,0.6455375672058314,50.0,50.0,True,4033807
269,10,18,223,203095,0.4822022531844965,1.9957770186659545,4.414440298507462,1.6795522388059703,True,755
269,5,9,331,269,0.4822022531844965,2.0493362482168633,20.496641791044777,19.887985074626865,False,1
269,20,36,55,65232692335,0.4822022531844965,1.6711593498254012,27.792611940298507,21.500597014925376,True,242500715
269,10,18,179,203095,0.4822022531844965,1.964462174543462,35.82664179104478,24.53828358208955,True,755
269,15,27,139,119868821,0.4822022531844965,1.942815635756773,2.348992537313433,3.9438432835820896,True,445609
269,5,9,259,269,0.4822022531844965,2.02343979423698,5.306716417910447,2.1830970149253734,False,1
269,5,9,211,269,0.4822022531844965,1.9789328398439954,3.8139552238805967,2.5615671641791042,False,1
269,5,9,323,269,0.4822022531844965,2.028492877770125,0.0,3.759626865671642,False,1
269,5,9,395,269,0.4822022531844965,2.0560750586676133,0.0,2.478320895522388,False,1
269,5,9,283,269,0.4822022531844965,2.040618096759383,0.0,1.4272388059701493,False,1
269,5,9,287,269,0.4822022531844965,2.0351956439819467,0.0,2.9686940298507465,False,1
269,5,9,367,269,0.4822022531844965,2.0609683720119176,0.0,1.5633582089552238,False,1
269,5,9,319,269,0.4822022531844965,2.0518585580175364,0.0,3.9693283582089554,False,1
269,5,9,347,269,0.4822022531844965,2.044869349650112,0.0,0.8206716417910449,False,1
269,5,9,383,269,0.4822022531844965,2.0574432044883446,0.0,2.8422761194029853,False,1
269,5,9,227,269,0.4822022531844965,1.9997178737058177,0.0,0.8401492537313433,False,1
269,5,9,251,269,0.4822022531844965,2.020931065094761,0.0,1.8381716417910448,False,1
269,5,9,431,269,0.4822022531844965,2.0677489354591243,0.0,1.1972388059701493,False,1
271,20,45,17,35180885304431,1.756828460010884,0.39540138522683804,100.0,100.0,True,129818764961
275,50,110,1,1298074213915808919440771493534775,1.5947934199881404,0.13787961740805502,100.0,100.0,True,4720269868784759707057350885581
277,63,120,13,1329226851223642442066312174330648149,0.7444709698144192,0.9795415381021904,100.0,100.0,True,4798652892504124339589574636572737
281,4,11,37,1967,3.727171322029716,0.23684038564071372,22.35417857142857,15.067464285714285,True,7
281,4,11,19,1967,3.727171322029716,0.1955361715336111,20.208035714285714,21.418464285714286,True,7
281,4,11,25,1967,3.727171322029716,0.2213285991751785,13.38257142857143,13.779642857142857,True,7
281,8,22,1,4187743,3.727171322029716,0.02772394704872517,18.787285714285716,9.30125,True,14903
281,4,11,41,1967,3.727171322029716,0.25424022122368534,15.895000000000001,23.723714285714287,True,7
281,4,11,17,1967,3.727171322029716,0.1816535297599957,9.37292857142857,5.721107142857143,True,7
281,64,106,287,77695954594314169211131156054783,0.151961690215773,6.202528430014422,0.0,10.988357142857144,True,276498059054498822815413366743
283,6,16,5,64807,3.3496042078727974,0.09630136340291681,9.743297872340426,2.5036524822695037,True,229
283,51,89,53,616816325679614579683251365,0.3521763301055749,2.3661535431519343,90.25670212765957,95.31404255319148,True,2179562988267189327502655
283,45,73,821,6490420259188456728749,0.07848859173398504,12.566789057469638,0.0,2.182304964539007,True,22934347205612921303
287,14,25,229,28771463,0.4478912849879113,2.1753557023571513,6.336500000000001,7.617,True,100249
287,14,25,121,28771463,0.4478912849879113,2.0277067016250974,5.9779583333333335,6.477208333333333,True,100249
287,12,30,5,1073210383,2.6568542494923806,0.1305257115003265,28.366625,16.434625,True,3739409
287,14,25,169,28771463,0.4478912849879113,2.1227003234472037,37.685541666666666,35.905791666666666,True,100249
287,12,30,31,1073210383,2.6568542494923806,0.33445973702763565,21.633375,28.96841666666667,True,3739409
287,14,25,193,28771463,0.4478912849879113,2.158581184000356,0.0,4.596958333333333,True,100249
289,14,33,13,8585151623,2.1235467590570902,0.3112159361383524,86.74650735294117,94.39463235294117,True,29706407
289,14,33,1,8585151623,2.1235467590570902,0.04661980796483467,13.253492647058824,5.605367647058824,True,29706407
293,17,41,11,2198894115389,2.3212482327924873,0.2526648042503844,100.0,100.0,True,7504758073
295,12,20,737,517135,0.17480210393639917,5.649260377129129,42.72663793103448,46.732456896551724,True,1753
295,18,30,281,686321335,0.17480210393639917,5.476719807812633,29.660172413793102,18.524956896551725,True,2326513
295,12,20,601,517135,0.17480210393639917,5.617633161042728,27.613189655172416,17.06926724137931,True,1753
295,6,10,761,295,0.17480210393639917,5.6620721962802705,0.0,4.821077586206896,False,1
295,6,10,889,295,0.17480210393639917,5.668885113009974,0.0,1.2266810344827586,False,1
295,6,10,1033,295,0.17480210393639917,5.694585564139689,0.0,1.1125,False,1
295,6,10,809,295,0.17480210393639917,5.677162734700451,0.0,0.7500862068965517,False,1
295,6,10,1229,295,0.17480210393639917,5.70662315643202,0.0,1.4255603448275862,False,1
295,6,10,881,295,0.17480210393639917,5.690429470283609,0.0,0.972198275862069,False,1
295,6,10,977,295,0.17480210393639917,5.7005071103759,0.0,0.5615086206896552,False,1
295,6,10,989,295,0.17480210393639917,5.6954059514902795,0.0,0.5536206896551724,False,1
295,6,10,1117,295,0.17480210393639917,5.702480024802838,0.0,1.284698275862069,False,1
295,6,10,937,295,0.17480210393639917,5.682664438675781,0.0,0.4795689655172413,False,1
295,6,10,697,295,0.17480210393639917,5.642472853056746,0.0,0.4835344827586207,False,1
295,6,10,817,295,0.17480210393639917,5.675854283461478,0.0,2.431594827586207,False,1
295,6,10,1009,295,0.17480210393639917,5.695661452545902,0.0,0.7146982758620689,False,1
295,6,10,1213,295,0.17480210393639917,5.7126644564481035,0.0,0.8559913793103449,False,1
299,21,36,197,58259123533,0.2813414240305514,3.397631558913913,50.0,50.0,True,194846567
299,8,20,19,1042015,2.6568542494923806,0.2789107701918455,36.93477272727273,29.211477272727272,True,3485
299,16,40,5,1099468581055,2.6568542494923806,0.13483323824852478,13.065227272727272,20.788522727272728,True,3677152445
301,12,30,19,1073210383,2.6568542494923806,0.26106838288393247,79.9009126984127,63.46579365079366,True,3565483
301,60,108,67,324476162500151510579641726143055,0.4822022531844965,1.7300862423283037,20.0990873015873,36.53420634920635,True,1077993895349340566709773176555
305,16,36,11,68676430015,1.756828460010884,0.33639887025792237,57.41954166666666,52.774791666666665,True,225168623
305,16,36,13,68676430015,1.756828460010884,0.3282185854464476,27.114541666666668,23.604291666666665,True,225168623
305,16,36,7,68676430015,1.756828460010884,0.2639709138115726,15.465916666666665,23.620916666666666,True,225168623
307,9,21,17,2077469,2.0396841995794928,0.3132958316840023,31.18800653594771,24.803529411764703,True,6767
307,9,21,5,2077469,2.0396841995794928,0.13441525473212723,12.679248366013072,15.51892156862745,True,6767
307,9,21,41,2077469,2.0396841995794928,0.42601550153393386,33.33333333333333,25.27702614379085,True,6767
307,19,33,137,7427673125,0.3330480255941781,2.6466132550262707,20.65408496732026,17.81441176470588,True,24194375
307,19,33,205,7427673125,0.3330480255941781,2.865499193353606,2.145326797385621,8.529803921568629,True,24194375
307,48,78,353,222465011826784783813183,0.08442165081588149,11.319420115118737,0.0,5.021797385620915,True,724641732334803856069
307,19,33,293,7427673125,0.3330480255941781,2.9403847402653445,0.0,3.0345098039215688,True,24194375
311,31,62,13,4611068345031103957,1.0,0.5917618185470566,47.306870967741936,50.0,True,14826586318427987
311,31,62,29,4611068345031103957,1.0,0.7256728318080011,46.300709677419356,50.0,True,14826586318427987
311,12,19,-26807,-7153,-0.0033858462466369588,-295.4922117970155,0.2315483870967742,0.0,True,23
311,12,19,-23351,-7153,-0.0033858462466369588,-295.57115751472867,0.4758064516129032,0.0,True,23
311,12,19,-38999,-7153,-0.0033858462466369588,-295.38773174655284,0.018451612903225806,0.0,True,23
311,12,19,-44831,-7153,-0.0033858462466369588,-295.37202567231054,0.5991290322580645,0.0,True,23
311,36,57,-15959,-5979447221143249,-0.0033858462466369588,-295.54721504803763,0.21045161290322584,0.0,True,19226518395959
311,12,19,-44167,-7153,-0.0033858462466369588,-295.3840415981848,0.02664516129032258,0.0,True,23
311,24,38,-24115,-7551629537,-0.0033858462466369588,-295.5477568593325,0.2128064516129032,0.0,True,24281767
311,12,19,-46451,-7153,-0.0033858462466369588,-295.38233390633866,0.016806451612903225,0.0,True,23
311,12,19,-46259,-7153,-0.0033858462466369588,-295.391748720705,0.049741935483870965,0.0,True,23
311,12,19,-45943,-7153,-0.0033858462466369588,-295.3874277621255,0.030483870967741935,0.0,True,23
311,12,19,-26327,-7153,-0.0033858462466369588,-295.5044236824304,0.08219354838709676,0.0,True,23
311,12,19,-31015,-7153,-0.0033858462466369588,-295.4476707425565,0.02041935483870968,0.0,True,23
311,12,19,-31655,-7153,-0.0033858462466369588,-295.43608539070124,0.03174193548387097,0.0,True,23
311,24,38,-21791,-7551629537,-0.0033858462466369588,-295.5274228713083,0.19632258064516128,0.0,True,24281767
311,12,19,-61555,-7153,-0.0033858462466369588,-295.3578825888507,0.036064516129032255,0.0,True,23
311,12,19,-35111,-7153,-0.0033858462466369588,-295.40887885362054,0.036774193548387096,0.0,True,23
311,12,19,-31223,-7153,-0.0033858462466369588,-295.4374954163894,0.03561290322580645,0.0,True,23
311,12,19,-43999,-7153,-0.0033858462466369588,-295.39162903633667,0.03303225806451612,0.0,True,23
311,12,19,-30967,-7153,-0.0033858462466369588,-295.4767188926076,0.04190322580645161,0.0,True,23
311,12,19,-39647,-7153,-0.0033858462466369588,-295.390275971196,0.02067741935483871,0.0,True,23
311,12,19,-27575,-7153,-0.0033858462466369588,-295.48692784019835,0.03358064516129032,0.0,True,23
311,12,19,-32735,-7153,-0.0033858462466369588,-295.4405580841107,0.020129032258064516,0.0,True,23
311,12,19,-38623,-7153,-0.0033858462466369588,-295.4136888687261,0.031,0.0,True,23
311,24,38,-29207,-7551629537,-0.0033858462466369588,-295.4453130775681,0.11561290322580646,0.0,True,24281767
311,12,19,-49543,-7153,-0.0033858462466369588,-295.3788303634126,0.03670967741935484,0.0,True,23
311,12,19,-38519,-7153,-0.0033858462466369588,-295.3969245465114,0.04432258064516129,0.0,True,23
311,12,19,-32471,-7153,-0.0033858462466369588,-295.44253297479196,0.037870967741935484,0.0,True,23
311,12,19,-49459,-7153,-0.0033858462466369588,-295.39317619612467,0.03403225806451613,0.0,True,23
311,12,19,-51479,-7153,-0.0033858462466369588,-295.37220199105144,0.029451612903225805,0.0,True,23
311,24,38,-16439,-7551629537,-0.0033858462466369588,-295.60312392036417,0.11983870967741934,0.0,True,24281767
311,24,38,-25559,-7551629537,-0.0033858462466369588,-295.44374824941224,0.08225806451612903,0.0,True,24281767
311,12,19,-44567,-7153,-0.0033858462466369588,-295.38683182735394,0.06709677419354838,0.0,True,23
311,24,38,-20983,-7551629537,-0.0033858462466369588,-295.4838538103817,0.03764516129032258,0.0,True,24281767
311,12,19,-43711,-7153,-0.0033858462466369588,-295.4074183401824,0.03064516129032258,0.0,True,23
311,24,38,-18551,-7551629537,-0.0033858462466369588,-295.55712147995297,0.09106451612903226,0.0,True,24281767
311,12,19,-27127,-7153,-0.0033858462466369588,-295.4875903685922,0.03029032258064516,0.0,True,23
311,12,19,-36823,-7153,-0.0033858462466369588,-295.40710686610214,0.044225806451612906,0.0,True,23
311,12,19,-46271,-7153,-0.0033858462466369588,-295.37901579978393,0.018419354838709677,0.0,True,23
311,12,19,-37079,-7153,-0.0033858462466369588,-295.40405408380474,0.034967741935483874,0.0,True,23
311,24,38,-15415,-7551629537,-0.0033858462466369588,-295.6519650742869,0.09887096774193549,0.0,True,24281767
311,12,19,-54643,-7153,-0.0033858462466369588,-295.372719251903,0.01835483870967742,0.0,True,23
311,24,38,-31367,-7551629537,-0.0033858462466369588,-295.4337101184782,0.08435483870967742,0.0,True,24281767
311,36,57,-19799,-5979447221143249,-0.0033858462466369588,-295.52308262779565,0.1237741935483871,0.0,True,19226518395959
311,12,19,-26167,-7153,-0.0033858462466369588,-295.5032213167706,0.030709677419354837,0.0,True,23
311,12,19,-49075,-7153,-0.0033858462466369588,-295.37954820530786,0.01996774193548387,0.0,True,23
311,12,19,-32951,-7153,-0.0033858462466369588,-295.4265145787969,0.11754838709677419,0.0,True,23
311,12,19,-41143,-7153,-0.0033858462466369588,-295.4201044033557,0.025129032258064517,0.0,True,23
311,24,38,-28295,-7551629537,-0.0033858462466369588,-295.4500238376504,0.07396774193548387,0.0,True,24281767
311,24,38,-21239,-7551629537,-0.0033858462466369588,-295.57939814903494,0.14051612903225807,0.0,True,24281767
311,12,19,-44023,-7153,-0.0033858462466369588,-295.3917472651474,0.014677419354838711,0.0,True,23
311,12,19,-41975,-7153,-0.0033858462466369588,-295.40044838805863,0.04635483870967742,0.0,True,23
311,12,19,-40927,-7153,-0.0033858462466369588,-295.40578981609656,0.02464516129032258,0.0,True,23
311,12,19,-54367,-7153,-0.0033858462466369588,-295.3720599788908,0.02529032258064516,0.0,True,23
311,12,19,-43703,-7153,-0.0033858462466369588,-295.4001635232714,0.041225806451612904,0.0,True,23
311,12,19,-37543,-7153,-0.0033858462466369588,-295.4113103642979,0.02432258064516129,0.0,True,23
311,12,19,-36791,-7153,-0.0033858462466369588,-295.4387377883261,0.04425806451612903,0.0,True,23
311,12,19,-48775,-7153,-0.0033858462466369588,-295.3764972433666,0.02712903225806452,0.0,True,23
311,24,38,-22823,-7551629537,-0.0033858462466369588,-295.4902433578637,0.03558064516129032,0.0,True,24281767
311,24,38,-30815,-7551629537,-0.0033858462466369588,-295.4354900739342,0.049225806451612904,0.0,True,24281767
311,12,19,-55687,-7153,-0.0033858462466369588,-295.3625198719571,0.024483870967741937,0.0,True,23
311,12,19,-39559,-7153,-0.0033858462466369588,-295.40635025006065,0.033,0.0,True,23
311,12,19,-27895,-7153,-0.0033858462466369588,-295.476525841755,0.017161290322580645,0.0,True,23
311,12,19,-46615,-7153,-0.0033858462466369588,-295.3791648654586,0.02932258064516129,0.0,True,23
311,24,38,-26423,-7551629537,-0.0033858462466369588,-295.47305687825536,0.13864516129032256,0.0,True,24281767
311,12,19,-41395,-7153,-0.0033858462466369588,-295.4041152770739,0.03619354838709677,0.0,True,23
311,12,19,-47155,-7153,-0.0033858462466369588,-295.39257066025965,0.025032258064516127,0.0,True,23
311,12,19,-45863,-7153,-0.0033858462466369588,-295.3794819406351,0.02864516129032258,0.0,True,23
311,12,19,-49175,-7153,-0.0033858462466369588,-295.3791512255675,0.03203225806451613,0.0,True,23
311,12,19,-32695,-7153,-0.0033858462466369588,-295.45527924384265,0.02609677419354839,0.0,True,23
311,12,19,-59251,-7153,-0.0033858462466369588,-295.3640792653571,0.021903225806451612,0.0,True,23
311,12,19,-34903,-7153,-0.0033858462466369588,-295.4108817377933,0.017612903225806453,0.0,True,23
311,12,19,-33335,-7153,-0.0033858462466369588,-295.4340995925973,0.04877419354838709,0.0,True,23
311,12,19,-39031,-7153,-0.0033858462466369588,-295.4027429530842,0.03125806451612903,0.0,True,23
311,12,19,-48563,-7153,-0.0033858462466369588,-295.38895558871457,0.04038709677419355,0.0,True,23
311,12,19,-47551,-7153,-0.0033858462466369588,-295.38253052775025,0.015419354838709678,0.0,True,23
311,12,19,-44467,-7153,-0.0033858462466369588,-295.4008883928296,0.017,0.0,True,23
311,12,19,-46111,-7153,-0.0033858462466369588,-295.3764830186465,0.02203225806451613,0.0,True,23
311,12,19,-46867,-7153,-0.0033858462466369588,-295.3945756040801,0.02770967741935484,0.0,True,23
311,12,19,-56851,-7153,-0.0033858462466369588,-295.3672215787156,0.02361290322580645,0.0,True,23
311,12,19,-42007,-7153,-0.0033858462466369588,-295.38591189285825,0.03487096774193548,0.0,True,23
311,12,19,-49855,-7153,-0.0033858462466369588,-295.3771668224017,0.024096774193548387,0.0,True,23
311,12,19,-37111,-7153,-0.0033858462466369588,-295.42695570364896,0.02458064516129032,0.0,True,23
311,12,19,-54035,-7153,-0.0033858462466369588,-295.3699976382328,0.031,0.0,True,23
311,24,38,-19255,-7551629537,-0.0033858462466369588,-295.5798259737373,0.03225806451612903,0.0,True,24281767
311,12,19,-34391,-7153,-0.0033858462466369588,-295.41005912807634,0.023451612903225807,0.0,True,23
311,12,19,-42355,-7153,-0.0033858462466369588,-295.4040515495933,0.015838709677419356,0.0,True,23
311,12,19,-36439,-7153,-0.0033858462466369588,-295.41906052587984,0.028612903225806452,0.0,True,23
311,12,19,-34231,-7153,-0.0033858462466369588,-295.4309785771987,0.021774193548387097,0.0,True,23
311,12,19,-53639,-7153,-0.0033858462466369588,-295.3690983990752,0.041225806451612904,0.0,True,23
311,12,19,-35351,-7153,-0.0033858462466369588,-295.4120473696383,0.031870967741935485,0.0,True,23
311,12,19,-44383,-7153,-0.0033858462466369588,-295.3845038436538,0.01532258064516129,0.0,True,23
311,12,19,-36191,-7153,-0.0033858462466369588,-295.41196201606874,0.027161290322580644,0.0,True,23
311,12,19,-51475,-7153,-0.0033858462466369588,-295.3832896997389,0.02532258064516129,0.0,True,23
311,12,19,-40279,-7153,-0.0033858462466369588,-295.39433798616733,0.02196774193548387,0.0,True,23
311,12,19,-40735,-7153,-0.0033858462466369588,-295.3916954423093,0.01793548387096774,0.0,True,23
311,12,19,-42727,-7153,-0.0033858462466369588,-295.38893695354784,0.016193548387096773,0.0,True,23
311,12,19,-44819,-7153,-0.0033858462466369588,-295.40768480997855,0.03112903225806452,0.0,True,23
311,12,19,-39143,-7153,-0.0033858462466369588,-295.38853993069733,0.019806451612903224,0.0,True,23
311,12,19,-32503,-7153,-0.0033858462466369588,-295.42795735241714,0.020225806451612902,0.0,True,23
311,24,38,-26911,-7551629537,-0.0033858462466369588,-295.4651669468174,0.04051612903225807,0.0,True,24281767
311,12,19,-28855,-7153,-0.0033858462466369588,-295.4598186807106,0.02667741935483871,0.0,True,23
311,12,19,-37399,-7153,-0.0033858462466369588,-295.41973061584207,0.049677419354838714,0.0,True,23
311,12,19,-33847,-7153,-0.0033858462466369588,-295.4493235282728,0.02203225806451613,0.0,True,23
311,12,19,-47891,-7153,-0.0033858462466369588,-295.38787268003495,0.01974193548387097,0.0,True,23
311,12,19,-34271,-7153,-0.0033858462466369588,-295.4289239095475,0.028967741935483873,0.0,True,23
311,24,38,-31463,-7551629537,-0.0033858462466369588,-295.4415494558813,0.044032258064516126,0.0,True,24281767
311,12,19,-36071,-7153,-0.0033858462466369588,-295.4106142735165,0.03454838709677419,0.0,True,23
311,12,19,-34355,-7153,-0.0033858462466369588,-295.47027174183177,0.02635483870967742,0.0,True,23
311,12,19,-29623,-7153,-0.0033858462466369588,-295.4995471756978,0.017258064516129032,0.0,True,23
311,12,19,-52447,-7153,-0.0033858462466369588,-295.3763678018004,0.019,0.0,True,23
311,12,19,-41767,-7153,-0.0033858462466369588,-295.3884008261444,0.01629032258064516,0.0,True,23
311,12,19,-36319,-7153,-0.0033858462466369588,-295.43599388236765,0.014064516129032258,0.0,True,23
311,12,19,-52415,-7153,-0.0033858462466369588,-295.36348736277256,0.01729032258064516,0.0,True,23
311,12,19,-40223,-7153,-0.0033858462466369588,-295.39144906722635,0.016096774193548387,0.0,True,23
311,12,19,-35575,-7153,-0.0033858462466369588,-295.4286567023658,0.03735483870967742,0.0,True,23
311,12,19,-53363,-7153,-0.0033858462466369588,-295.36793509086164,0.02396774193548387,0.0,True,23
311,12,19,-40471,-7153,-0.0033858462466369588,-295.39660737245924,0.027290322580645163,0.0,True,23
311,12,19,-29911,-7153,-0.0033858462466369588,-295.44830507045816,0.027193548387096776,0.0,True,23
311,12,19,-42271,-7153,-0.0033858462466369588,-295.3968202877585,0.018258064516129033,0.0,True,23
311,12,19,-39775,-7153,-0.0033858462466369588,-295.3907221830412,0.01754838709677419,0.0,True,23
311,12,19,-37939,-7153,-0.0033858462466369588,-295.4297260584046,0.010870967741935484,0.0,True,23
311,12,19,-47911,-7153,-0.0033858462466369588,-295.37236096907384,0.014967741935483872,0.0,True,23
311,12,19,-38323,-7153,-0.0033858462466369588,-295.42825781153,0.013612903225806453,0.0,True,23
311,12,19,-45427,-7153,-0.0033858462466369588,-295.40032296387244,0.021516129032258066,0.0,True,23
311,12,19,-38119,-7153,-0.0033858462466369588,-295.3961310030022,0.020612903225806452,0.0,True,23
311,12,19,-48103,-7153,-0.0033858462466369588,-295.3735692064869,0.01629032258064516,0.0,True,23
311,12,19,-45287,-7153,-0.0033858462466369588,-295.37384187649957,0.0312258064516129,0.0,True,23
311,12,19,-42547,-7153,-0.0033858462466369588,-295.4238720866919,0.020838709677419354,0.0,True,23
311,12,19,-47839,-7153,-0.0033858462466369588,-295.3850978046609,0.016806451612903225,0.0,True,23
311,12,19,-25399,-7153,-0.0033858462466369588,-295.5200564685448,0.012935483870967743,0.0,True,23
311,12,19,-37879,-7153,-0.0033858462466369588,-295.41166628320155,0.018129032258064517,0.0,True,23
311,12,19,-39847,-7153,-0.0033858462466369588,-295.40397971139555,0.019483870967741936,0.0,True,23
311,12,19,-35551,-7153,-0.0033858462466369588,-295.41408472028195,0.017225806451612903,0.0,True,23
311,12,19,-26551,-7153,-0.0033858462466369588,-295.49500959146206,0.012935483870967743,0.0,True,23
311,12,19,-53023,-7153,-0.0033858462466369588,-295.3666704877126,0.014516129032258063,0.0,True,23
311,12,19,-47191,-7153,-0.0033858462466369588,-295.3842179435594,0.013645161290322581,0.0,True,23
